pwsid,pwsname,pctblack,pcthisp,percpov,medianincomehouse,perctbachlocal,percthighlocal,retpopsrvd,health,logpop,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,UT,VA,VT,WA,WI,WV,WY,newsystem,groundw,purchasedwater,fy2011,fy2012,fy2013,lhealth
NY2501013,CALEDONIA VILLAGE,5.323868751525879,1.6858917474746704,8.699999809265137,53387,17.899999618530273,87.19999694824219,2510,0,7.828038215637207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2501013,CALEDONIA VILLAGE,3.1682283878326416,2.7666220664978027,8.699999809265137,54023,20.100000381469727,88.30000305175781,2510,0,7.828038215637207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501013,CALEDONIA VILLAGE,2.435661792755127,1.470588207244873,10.399999618530273,52244,22.899999618530273,91.80000305175781,2201,0,7.696667194366455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2501015,DANSVILLE VILLAGE,3.2703332901000977,3.9074113368988037,20.399999618530273,33750,18,85.5,8900,0,9.093806266784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NY2501015,DANSVILLE VILLAGE,1.6129032373428345,5.655369758605957,17.600000381469727,36098,21.299999237060547,85.0999984741211,8900,0,9.093806266784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NY2501015,DANSVILLE VILLAGE,1.55698561668396,3.300809621810913,15.5,41517,20.5,89.0999984741211,8900,1,9.093806266784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NY2501015,DANSVILLE VILLAGE,1.661341905593872,2.4920127391815186,20.200000762939453,38288,20,85.5999984741211,8900,0,9.093806266784668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY2501016,AVON TOWN WATER DISTRICT,1.012205958366394,0.8335814476013184,4.599999904632568,53287,40.29999923706055,94.19999694824219,3000,0,8.006367683410645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2501016,AVON TOWN WATER DISTRICT,0.7398638725280762,0.9174311757087708,3.700000047683716,56875,36.099998474121094,92.19999694824219,3000,0,8.006367683410645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2501016,AVON TOWN WD,0.5938242077827454,1.9002375602722168,4.400000095367432,56833,36.5,93.5,3000,0,8.006367683410645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501016,AVON TOWN WD,0.6808762550354004,2.8715217113494873,6.5,57051,38.29999923706055,95.30000305175781,3000,0,8.006367683410645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2501017,GENESEO VILLAGE,2.308856964111328,3.974261999130249,44.20000076293945,34387,44.900001525878906,87.9000015258789,7600,0,8.935903549194336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY2501017,GENESEO VILLAGE,2.5133755207061768,4.479283332824707,41.29999923706055,39673,45.599998474121094,88.80000305175781,7600,0,8.935903549194336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NY2501017,GENESEO VILLAGE,2.663165807723999,5.088772296905518,39.70000076293945,39361,47.900001525878906,90.5,7600,1,8.935903549194336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NY2501017,GENESEO VILLAGE,2.5425851345062256,5.661322593688965,42.400001525878906,35833,45.900001525878906,89.19999694824219,8000,0,8.987196922302246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY2501019,LAKEVILLE WD,0.8449004292488098,0.9052504301071167,10.5,53977,27.200000762939453,94.80000305175781,2400,0,7.783224105834961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2501019,LAKEVILLE WD,0.41551247239112854,0.9002770185470581,12.199999809265137,54750,30.399999618530273,95.9000015258789,2400,0,7.783224105834961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2501019,LCWSA CONSOLIDATED WATER DISTRICT,0.3968254029750824,0.9259259104728699,14.5,50804,31.5,94.80000305175781,6509,0,8.780941009521484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501019,LCWSA CONSOLIDATED WATER DISTRICT,0.4926108419895172,0.9148486852645874,13.899999618530273,51607,30.299999237060547,95.5999984741211,6729,0,8.81418228149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2501021,LIMA VILLAGE,0.9923319816589355,1.3080739974975586,9.5,47120,23.799999237060547,86.69999694824219,2850,0,7.955074310302734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2501021,LIMA VILLAGE,0.7495591044425964,1.5432099103927612,8.5,50865,29.200000762939453,93.69999694824219,2850,0,7.955074310302734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2501021,LIMA VILLAGE,1.0657193660736084,1.0657193660736084,8.800000190734863,49831,34.29999923706055,94.4000015258789,2900,0,7.972465991973877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501021,LIMA VILLAGE,0.45063498616218567,1.188037633895874,14.800000190734863,47292,33.70000076293945,93.69999694824219,2900,0,7.972465991973877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2501022,LIVONIA VILLAGE,0,3.4883720874786377,8.100000381469727,48200,11.300000190734863,87.19999694824219,1360,0,7.215240001678467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2501022,LIVONIA VILLAGE,0,1.387512445449829,24.5,50329,6.900000095367432,91.0999984741211,1360,0,7.215240001678467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2501022,LIVONIA VILLAGE,0,0,29.299999237060547,55083,0,91.80000305175781,1360,0,7.215240001678467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501022,LIVONIA VILLAGE,0,0,28.799999237060547,37368,4.400000095367432,93,1303,0,7.172424793243408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2501023,MOUNT MORRIS VILLAGE,0.7777777910232544,5.5,24.200000762939453,42813,16.5,79.5999984741211,3500,1,8.160518646240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY2501023,MOUNT MORRIS VILLAGE,2.4805307388305664,6.662820816040039,24.299999237060547,34545,11.5,75.0999984741211,3500,0,8.160518646240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NY2501023,MOUNT MORRIS VILLAGE,2.627413749694824,8.325419425964355,22.700000762939453,34719,13.100000381469727,75.5,3500,0,8.160518646240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NY2501023,MOUNT MORRIS VILLAGE,2.3977432250976562,10.64880084991455,23.200000762939453,33873,12.699999809265137,79,3500,0,8.160518646240234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NY2501024,NUNDA VILLAGE,0,0.4557291567325592,23.200000762939453,40329,10.5,81.19999694824219,2000,0,7.600902557373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY2501024,NUNDA VILLAGE,0.9846153855323792,0.4923076927661896,24.100000381469727,40737,13.899999618530273,84.5,2000,0,7.600902557373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NY2501024,NUNDA VILLAGE,0.4410838186740875,0.3780718445777893,23.799999237060547,39500,14.300000190734863,84.69999694824219,2000,0,7.600902557373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NY2501024,NUNDA VILLAGE,0.3282994031906128,0.5252790451049805,28.799999237060547,38860,12.300000190734863,85.0999984741211,1600,0,7.377758979797363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NY2501027,YORK WATER DISTRICT,NA,NA,NA,NA,NA,NA,1662,1,7.415777206420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
NY2501027,YORK WATER DISTRICT,NA,NA,NA,NA,NA,NA,1662,0,7.415777206420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
NY2501027,YORK WATER DISTRICT,NA,NA,NA,NA,NA,NA,1662,0,7.415777206420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2501027,YORK WATER DISTRICT,NA,NA,NA,NA,NA,NA,1662,0,7.415777206420898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2530005,TOWN OF GENESEO,2.308856964111328,3.974261999130249,44.20000076293945,34387,44.900001525878906,87.9000015258789,2253,0,7.720017910003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
NY2530005,TOWN OF GENESEO,2.5133755207061768,4.479283332824707,41.29999923706055,39673,45.599998474121094,88.80000305175781,2253,4,7.720017910003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
NY2530005,TOWN OF GENESEO,2.663165807723999,5.088772296905518,39.70000076293945,39361,47.900001525878906,90.5,2253,3,7.720017910003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4
NY2530005,TOWN OF GENESEO,2.5425851345062256,5.661322593688965,42.400001525878906,35833,45.900001525878906,89.19999694824219,2253,0,7.720017910003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
NY2530009,EAST LAKE ROAD W.D.,0,3.4883720874786377,8.100000381469727,48200,11.300000190734863,87.19999694824219,1233,0,7.117205619812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NY2530009,EAST LAKE ROAD W.D.,0,1.387512445449829,24.5,50329,6.900000095367432,91.0999984741211,1233,0,7.117205619812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
NY2530009,EAST LAKE ROAD W.D.,0,0,29.299999237060547,55083,0,91.80000305175781,1233,0,7.117205619812012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
NY2602371,CAZENOVIA VILLAGE,0.14214640855789185,2.2032694816589355,13.199999809265137,60817,53.900001525878906,93,3200,0,8.070905685424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NY2602371,CAZENOVIA VILLAGE,5.410183906555176,2.545968770980835,15,53300,50.900001525878906,92.5,3200,0,8.070905685424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NY2602371,CAZENOVIA VILLAGE,3.9871840476989746,1.7087931632995605,15.300000190734863,51458,49.29999923706055,92.5,3200,0,8.070905685424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NY2602371,CAZENOVIA VILLAGE,5.206847190856934,3.102710485458374,9.800000190734863,53182,48.900001525878906,93.5999984741211,3200,0,8.070905685424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NY2602377,HAMILTON VILLAGE,8.181563377380371,3.614457845687866,15.100000381469727,48036,56.79999923706055,96.69999694824219,3904,0,8.269757270812988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NY2602377,HAMILTON VILLAGE,9.164619445800781,3.0712530612945557,15.300000190734863,57222,56.29999923706055,96.5,3904,0,8.269757270812988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NY2602377,HAMILTON VILLAGE,8.755644798278809,3.5875563621520996,16.700000762939453,58125,53.70000076293945,95.80000305175781,3904,0,8.269757270812988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NY2602377,HAMILTON VILLAGE,10.362566947937012,4.042136192321777,19,58938,55.099998474121094,95.80000305175781,3904,0,8.269757270812988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NY2602381,ONEIDA CITY,0.864273726940155,1.5698033571243286,10.600000381469727,46351,19.700000762939453,88.30000305175781,12000,0,9.392662048339844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY2602381,ONEIDA CITY,0.7301838397979736,2.656813621520996,11.300000190734863,45599,19.700000762939453,88.80000305175781,12000,0,9.392662048339844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NY2602381,ONEIDA CITY,1.1027790307998657,2.6025583744049072,12.899999618530273,45152,20.899999618530273,90.30000305175781,12000,0,9.392662048339844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NY2602381,ONEIDA CITY,1.0765022039413452,2.205947160720825,14.699999809265137,46479,22.600000381469727,89.9000015258789,12000,0,9.392662048339844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NY2603521,MORRISVILLE VILLAGE,22.34504508972168,6.316620826721191,18.600000381469727,49896,23.700000762939453,85.19999694824219,2456,0,7.806289196014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NY2603521,MORRISVILLE VILLAGE,12.571428298950195,2.4761905670166016,17.700000762939453,46985,24.200000762939453,85,2456,0,7.806289196014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NY2603521,MORRISVILLE VILLAGE,14.081827163696289,5.566127300262451,22,47222,23.899999618530273,84.30000305175781,2456,0,7.806289196014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NY2603521,MORRISVILLE VILLAGE,18.800188064575195,7.4633917808532715,19.799999237060547,42500,25,90.80000305175781,2456,0,7.806289196014404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NY2701039,BROCKPORT VILLAGE,6.11395263671875,5.495420455932617,23,42907,36.400001525878906,89.0999984741211,22200,0,10.007847785949707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2701039,BROCKPORT VILLAGE,3.948312997817993,4.223498344421387,25,45913,40.79999923706055,89.69999694824219,22200,0,10.007847785949707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2701039,BROCKPORT VILLAGE,3.5401415824890137,3.648145914077759,25.299999237060547,46292,39.20000076293945,91,22200,0,10.007847785949707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2701039,BROCKPORT VILLAGE,2.9991636276245117,4.552515029907227,27.799999237060547,42656,35,90.0999984741211,22200,0,10.007847785949707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2701043,FAIRPORT VILLAGE,0.4819277226924896,1.7423540353775024,6.300000190734863,61660,48,93.80000305175781,9800,0,9.19013786315918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2701045,HILTON VILLAGE,0,7.502569198608398,7.599999904632568,53105,24.299999237060547,94.0999984741211,5856,0,8.675222396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NY2701045,HILTON VILLAGE,0,5.828063488006592,7,63068,23.700000762939453,93.4000015258789,5856,0,8.675222396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NY2701045,HILTON VILLAGE,0,5.083884239196777,5.699999809265137,55534,22.5,93.69999694824219,5856,0,8.675222396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NY2701045,HILTON VILLAGE,0,3.5022730827331543,5.300000190734863,58292,19.700000762939453,93.80000305175781,5856,0,8.675222396850586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NY2701061,WEBSTER VILLAGE,4.565784454345703,2.6090197563171387,15,37252,28.700000762939453,90.80000305175781,7500,0,8.92265796661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NY2701061,WEBSTER VILLAGE,3.1354360580444336,1.1317254304885864,15.699999809265137,36525,30.899999618530273,91.80000305175781,7500,0,8.92265796661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NY2701061,WEBSTER VILLAGE,3.6042661666870117,2.831923484802246,20.299999237060547,35717,31.700000762939453,92.80000305175781,7500,0,8.92265796661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NY2701061,WEBSTER VILLAGE,2.5449917316436768,3.6720595359802246,25.100000381469727,35326,32,92.30000305175781,7500,0,8.92265796661377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NY2701085,BRICKHOUSE ROAD WD,40.76385498046875,15.241747856140137,30.399999618530273,30138,24.100000381469727,78.19999694824219,1384,0,7.232733249664307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
